,Questions,Answers,Label
785,Why are desires so hard to satisfy?,"As a lamp placed in a windless spot does not flicker, so is the Yogi of a controlled mind, who practices Yoga in the Self, compared.",0
786,Why are desires so hard to satisfy?,"Do you, O Arjuna, know that Yoga is what they call renunciation; no one indeed becomes a Yogi who has not renounced their thoughts.",0
787,Why are desires so hard to satisfy?,"When he (the Yogi) feels that infinite bliss which can be grasped by the pure intellect and which transcends the senses, and is established therein, never moving away from the reality.",0
788,How does desire overpowers the Self?,"The yogi, always engaging the mind thus (in the practice of yoga), is freed from sins and easily enjoys the infinite bliss of contact with Brahman (the Eternal).",0
789,How does desire overpowers the Self?,"Yogis, having abandoned attachment, perform actions only through the body, mind, intellect, and even the senses, for the purification of the self.",0
790,How does desire overpowers the Self?,"The yogi, always engaging the mind thus (in the practice of yoga), is freed from sins and easily enjoys the infinite bliss of contact with Brahman (the Eternal).",0
791,How does desire overpowers the Self?,"Let the yogi constantly strive to keep the mind steady, remaining in solitude, alone, with the body and mind controlled, and free from hope and greed.",0
792,Why is it important to control the desires?,"Having abandoned attachment to the fruits of the action, ever content, depending on nothing, he does not do anything even while being engaged in activity.",0
793,Why is it important to control the desires?,"Therefore, without attachment, always perform the actions that should be done; for by performing actions without attachment, one reaches the Supreme.",0
794,Why is it important to control the desires?,"Therefore, without attachment, always perform the actions that should be done; for by performing actions without attachment, one reaches the Supreme.",0
795,Why is it important to control the desires?,"Better is one's own duty, even if it is destitute of merits, than the duty of another well performed. He who does the duty ordained by his own nature incurs no sin.",0
796,"Which is greater, the Self or the intellect?","Better is one's own duty, even if it is destitute of merits, than the duty of another well performed. He who does the duty ordained by his own nature incurs no sin.",0
797,"Which is greater, the Self or the intellect?","Each person devoted to their own duty attains perfection. How they attain perfection while being engaged in their own duty, hear now.",0
798,"Which is greater, the Self or the intellect?","He sees, who sees that all actions are performed solely by Nature and that the Self is without action.",0
799,"Which is greater, the Self or the intellect?","Some behold the Self within themselves through meditation, others through the Yoga of knowledge, and still others through the Yoga of action.",0
800,How can one control the desires?,"When the mind, restrained by the practice of yoga, attains quietude, and when one sees the Self by the Self, they are satisfied in their own Self.",0
801,How can one control the desires?,"Even if thou art the most sinful of all sinners, yet thou shalt surely cross over all sins by the raft of knowledge.",0
802,How can one control the desires?,"Even if thou art the most sinful of all sinners, yet thou shalt surely cross over all sins by the raft of knowledge.",0
803,How can one control the desires?,"He who knows Me as unborn and beginningless, as the great Lord of the worlds, he among mortals is undeluded and is liberated from all sins.",0
804,Whom did Krishna first teach Yoga?,"But those who criticize My teaching and do not practice it, deprived of all knowledge and lacking discernment, know them to be doomed to destruction.",0
805,Whom did Krishna first teach Yoga?,"Constancy in Self-knowledge, the perception of the end of true knowledge—this is declared to be knowledge, and what is opposed to it is ignorance.",0
806,Whom did Krishna first teach Yoga?,"Out of mere compassion for them, I, dwelling within their selves, destroy the darkness born of ignorance with the luminous lamp of knowledge.",0
807,Whom did Krishna first teach Yoga?,"Know that to be indestructible, by which all this is pervaded. No one can cause the destruction of that, the Imperishable.",0
808,How did the knowledge of Yoga get lost?,"This Self cannot be cut, burned, wetted, nor dried up; it is eternal, all-pervasive, stable, immovable, and ancient.",0
809,How did the knowledge of Yoga get lost?,"Filled with insatiable desires, full of hypocrisy, pride, and arrogance, holding evil ideas due to delusion, they work with impure intentions.",0
810,How did the knowledge of Yoga get lost?,"The knowers of the three Vedas, the drinkers of Soma, purified of all sins, worshipping Me through sacrifices, pray for the way to heaven; they reach the holy world of the Lord of the gods and enjoy the divine pleasures of the gods in heaven.",0
811,How did the knowledge of Yoga get lost?,"Their intellect absorbed in That, their self being That, established in That, with That as their supreme goal, they go whence there is no return, their sins dispelled by knowledge.",0
